"","Date","Year","Month","Day","Total_Rain","Total_Snow","Total_Precip","outbreak","Salinity","Temperature","PAR","WSPD","GSPD","V_east","V_north","WDIR"
"211",2003-07-30,"2003","7",30,0,0,0,0,26.33,19.83,56.8879667166963,7.12,8.3,-4.84,3.99,-50.5
"212",2003-07-31,"2003","7",31,0,0,0,0,26.47,19.57,56.5459006785101,5.09,5.97,-2.95,2.48,-49.95
"213",2003-08-01,"2003","8",1,0,0,0,0,26.43,19.63,56.0433190945857,4.14,5.03,2.49,-2.16,130.94
"214",2003-08-02,"2003","8",2,0,0,0,0,27.03,17.47,55.9668454448069,4.49,5.41,-3.06,2.5,-50.75
"215",2003-08-03,"2003","8",3,0,0,0,0,26.97,17.9,54.7070530540065,4.86,5.74,-3.04,2.06,-55.88
"216",2003-08-04,"2003","8",4,0,0,0,0,27.43,18.43,55.2146684532066,3.64,4.41,0.38,0.2,62.24
"217",2003-08-05,"2003","8",5,0.71,0,0.71,0,27.17,18.93,53.5667758050553,2.96,3.58,-1.82,1.4,-52.43
"218",2003-08-06,"2003","8",6,0,0,0,0,27.67,18.43,48.2439133467313,6.38,7.68,3.7,-2.59,124.99
"219",2003-08-07,"2003","8",7,0,0,0,0,28.1,16.93,52.5463654452531,2.11,2.59,-0.22,0.16,-53.97
"220",2003-08-08,"2003","8",8,0.81,0,0.81,0,27.97,18.17,26.2798015326653,2.64,3.18,-0.42,0.49,-40.6
"221",2003-08-09,"2003","8",9,0.11,0,0.11,0,27.53,18.43,44.5455652107119,3.68,4.43,1.82,-1.64,132.02
"222",2003-08-10,"2003","8",10,0,0,0,0,27.13,18.4,48.702891943023,3.8,4.54,0.95,-0.99,136.18
"223",2003-08-11,"2003","8",11,3.53,0,3.53,0,25.37,17.83,32.5691981415474,3.66,4.5,-0.97,0.48,-63.67
"224",2003-08-12,"2003","8",12,0,0,0,0,24.67,18.9,45.9820198270451,3.45,4.22,-1.84,1.81,-45.47
"225",2003-08-13,"2003","8",13,0,0,0,0,24.43,18.9,35.2252726317078,3.22,4.07,-1.67,1.47,-48.64
"226",2003-08-14,"2003","8",14,0.03,0,0.03,0,24.9,19.03,51.5815396774413,4.22,4.97,-3.33,2.12,-57.52
"227",2003-08-15,"2003","8",15,0,0,0,0,25.53,19.67,47.0495603377141,3.63,4.34,-2.83,1.41,-63.52
"228",2003-08-16,"2003","8",16,0,0,0,0,25.57,19.6,30.799359778354,5.81,7.16,4.02,-3.76,133.09
"229",2003-08-17,"2003","8",17,0,0,0,0,27.2,17.87,49.3729360004266,1.98,2.48,0.4,-0.44,137.73
"230",2003-08-18,"2003","8",18,0,0,0,0,27.27,18.6,50.0684936463677,3.76,4.62,0.85,0.08,84.62
"231",2003-08-19,"2003","8",19,0,0,0,0,27.43,17.7,49.6046746168187,8.38,9.91,-5.86,4.92,-49.98
"232",2003-08-20,"2003","8",20,0,0,0,0,26.93,19.13,48.8711323800348,5.78,6.94,-3.91,3.24,-50.35
"233",2003-08-21,"2003","8",21,0,0,0,0,26.93,19.1,42.9712368630614,3.21,3.91,-2.1,1.58,-53.04
"234",2003-08-22,"2003","8",22,0,0,0,0,26.7,19.03,47.4595065303633,3.37,4.15,-1.24,0.97,-51.97
"235",2003-08-23,"2003","8",23,0,0,0,0,27.2,19.07,43.1828184278388,3.69,4.53,-1.97,0.76,-68.9
"236",2003-08-24,"2003","8",24,0.87,0,0.87,0,27.37,18.27,18.9114499079619,2.71,3.28,-0.39,0.68,-29.84
"237",2003-08-25,"2003","8",25,0.8,0,0.8,0,27.47,18.33,17.1955512784029,2.62,3.29,0.2,0.42,25.46
"238",2003-08-26,"2003","8",26,0,0,0,0,27.83,17.83,36.279915063551,3.27,4.16,1.93,-0.95,116.21
"239",2003-08-27,"2003","8",27,0,0,0,0,27.5,18.33,46.2483477054306,4.27,5.07,-2.57,1.5,-59.73
"240",2003-08-28,"2003","8",28,0,0,0,0,27.53,17.53,45.9993495588881,4.51,5.32,-3.13,2.19,-55.02
"241",2003-08-29,"2003","8",29,0,0,0,0,27.13,18.13,45.567234578557,3.68,4.36,-2.94,1.67,-60.4
"242",2003-08-30,"2003","8",30,0,0,0,0,26.9,19.2,42.2323980755831,2.13,2.66,-0.45,0.69,-33.11
"243",2003-08-31,"2003","8",31,0,0,0,0,27.6,18.77,44.7545533105341,7.64,9.09,-5.37,4.22,-51.84
"244",2003-09-01,"2003","9",1,0,0,0,0,27.37,17.23,44.3182670392488,7.31,8.74,-5.03,4.32,-49.34
"245",2003-09-02,"2003","9",2,0,0,0,0,27.13,17.67,43.9671947649458,5.89,6.79,-4.55,2.96,-56.95
"246",2003-09-03,"2003","9",3,0,0,0,0,26.95,17.95,43.4536469843999,5.41,6.29,-4.04,2.96,-53.77
"247",2003-09-04,"2003","9",4,0,0,0,0,27.5,18.85,42.1950496723777,3.67,4.38,-2.01,1.82,-47.84
"248",2003-09-05,"2003","9",5,0,0,0,0,27.65,18.9,30.4816290918149,2.81,3.39,1.48,-0.83,119.28
"249",2003-09-06,"2003","9",6,11.34,0,11.34,0,27.7,17.75,10.1456096043032,3.46,4.4,1.76,-1.83,136.12
"250",2003-09-07,"2003","9",7,1.43,0,1.43,0,28.55,16.35,32.7070342823473,4.4,5.38,2.57,-2.36,132.56
"251",2003-09-08,"2003","9",8,0,0,0,0,27.93,16.57,39.2858380466149,3.67,4.59,-1.94,1.55,-51.38
"252",2003-09-09,"2003","9",9,0.15,0,0.15,0,28.23,17.03,40.7766217961324,4.23,5.05,2.73,-1.44,117.81
"253",2003-09-10,"2003","9",10,2.35,0,2.35,0,28.37,16.13,10.6339896769511,6.07,7.24,4.74,-3.13,123.44
"254",2003-09-11,"2003","9",11,0.36,0,0.36,0,28.37,15.97,32.6849209918125,4.27,5.18,1.28,-0.45,109.37
"255",2003-09-12,"2003","9",12,0,0,0,0,28.03,14.37,39.452914600923,6.9,8.5,-4.37,4.3,-45.46
"256",2003-09-13,"2003","9",13,3.01,0,3.01,0,28.4,14.1,22.7531488804107,2.17,2.65,0.01,0.31,1.85
"257",2003-09-14,"2003","9",14,0.03,0,0.03,0,28.37,14,38.112987723026,5.45,6.69,-2.17,3.02,-35.7
"258",2003-09-15,"2003","9",15,2.85,0,2.85,0,27.83,14.77,26.6600729395582,4.04,5.02,-1.44,0.91,-57.71
"259",2003-09-16,"2003","9",16,0.55,0,0.55,0,27.83,14.77,33.690936338215,4.8,5.85,-2.18,2.81,-37.8
"260",2003-09-17,"2003","9",17,5.31,0,5.31,0,27.83,14.67,14.6950594492608,5.39,6.52,1.82,-0.64,109.37
"261",2003-09-18,"2003","9",18,3.72,0,3.72,0,27.87,14.2,14.356654868977,10.84,13.23,9.16,-4.92,118.24
"262",2003-09-19,"2003","9",19,0,0,0,0,28.07,14.37,35.0372094351148,4.23,5.12,1.77,-1.31,126.51
"263",2003-09-20,"2003","9",20,0,0,0,0,28.53,14.23,35.1321876726652,3.47,4.08,-2.48,1.35,-61.44
"264",2003-09-21,"2003","9",21,0,0,0,0,28,15.07,25.1518163245278,3.04,3.67,-1.94,1.6,-50.49
"265",2003-09-22,"2003","9",22,0,0,0,0,28.23,15.2,24.7859930134324,1.96,2.46,-1.14,0.7,-58.45
"266",2003-09-23,"2003","9",23,0,0,0,0,28.77,15.7,33.5251609633366,4.78,5.7,-3.8,2.1,-61.07
"267",2003-09-24,"2003","9",24,0.05,0,0.05,0,28.53,15.27,12.5532012713931,2.7,3.32,-1.97,1.28,-56.99
"268",2003-09-25,"2003","9",25,0,0,0,0,28.53,15.6,27.2436482454601,2.56,3.1,-2,1.19,-59.25
"269",2003-09-26,"2003","9",26,0,0,0,0,28.6,15.7,33.0329496269126,3.8,4.53,-2.86,2.15,-53.07
"270",2003-09-27,"2003","9",27,0,0,0,0,27.7,15.9,32.5487479564407,4.64,5.47,-3.64,2.2,-58.85
"271",2003-09-28,"2003","9",28,0,0,0,0,27.7,15.23,32.171711834084,3.12,3.58,-2.46,1.38,-60.71
"272",2003-09-29,"2003","9",29,0,0,0,0,27.63,15.23,31.7893620594196,2.52,2.97,-1.03,0.62,-58.95
"273",2003-09-30,"2003","9",30,0,0,0,0,28.03,14.87,29.8808020827058,3.76,4.53,0.44,-0.88,153.43
"274",2003-10-01,"2003","10",1,0,0,0,0,28,14.93,30.3621718571448,1.83,2.18,-1.25,0.46,-69.8
"275",2003-10-02,"2003","10",2,0,0,0,0,27.93,14.87,30.0517159945005,2.48,3.06,-0.86,0.64,-53.34
"276",2003-10-03,"2003","10",3,0.06,0,0.06,0,27.87,14.53,15.417154360197,3.2,4.08,0.51,-1.05,154.09
"277",2003-10-04,"2003","10",4,0.05,0,0.05,0,28.33,14.37,19.3831598658311,1.93,2.83,-1.09,0.7,-57.29
"278",2003-10-05,"2003","10",5,0.35,0,0.35,0,28.37,14.07,9.5577761864099,5.13,6.12,3.2,-3.66,138.84
"279",2003-10-06,"2003","10",6,21.75,0,21.75,0,28.23,13.8,3.33304938998083,7.8,9.46,5.92,-4.1,124.71
"280",2003-10-07,"2003","10",7,3.65,0,3.65,0,28.67,12.6,16.9152785196354,3.77,4.59,2.41,-1.71,125.36
"281",2003-10-08,"2003","10",8,15.22,0,15.22,0,28.57,11.9,19.2911370247994,10.61,13.05,7.19,-6.28,131.14
"282",2003-10-09,"2003","10",9,2.02,0,2.02,0,29.2,11.73,18.2911109517566,6.74,8.29,2.97,-5.62,152.14
"283",2003-10-10,"2003","10",10,0.36,0,0.36,0,29.27,11.3,20.7641688544606,5.03,6.04,3.82,-2.1,118.8
"284",2003-10-11,"2003","10",11,31.75,0,31.75,0,28.9,11.1,5.5170985183989,10.11,12.22,8.38,-4.93,120.47
"285",2003-10-12,"2003","10",12,4.29,0,4.29,0,28.67,10.67,6.17863491035643,10.79,13.23,7.11,-5.08,125.55
"286",2003-10-13,"2003","10",13,0,0,0,0,28.13,10.9,15.6347581691143,4.3,5.28,-3.29,1.46,-66.07
"287",2003-10-14,"2003","10",14,0.15,0,0.15,0,28.73,10.67,24.6681799813715,5.37,6.31,-4.02,2.83,-54.86
"288",2003-10-15,"2003","10",15,32.52,0,32.52,0,28.37,10.8,4.79338466823101,5.98,7.3,5.22,-1.48,105.83
"289",2003-10-16,"2003","10",16,48.45,0,48.45,0,28.13,10.87,2.69267036429273,11.12,13.47,9.48,-4.83,117
"290",2003-10-17,"2003","10",17,36.94,0,36.94,0,26.33,11.13,3.4702948350606,7.73,9.14,7.39,-2.03,105.36
"291",2003-10-18,"2003","10",18,28.96,0,28.96,0,25.73,11.1,4.32977159755436,9.65,11.56,9.5,-1.33,97.97
"292",2003-10-19,"2003","10",19,23.34,0,23.34,0,24.23,11.33,17.1268153636079,3,4.02,2.78,-0.44,98.99
"293",2003-10-20,"2003","10",20,14.26,0,14.26,0,25.73,11.43,3.66049549139607,8.28,9.92,6.6,-4.22,122.59
"294",2003-10-21,"2003","10",21,1.45,0,1.45,0,24.43,11.53,12.8058356794472,5.07,6.22,3.08,-3.16,135.73
"295",2003-10-22,"2003","10",22,7.74,0,7.74,0,24.8,11.5,2.37490931420653,5.3,6.6,3.74,-2.38,122.47
"296",2003-10-23,"2003","10",23,0,0,0,0,25.27,11.6,19.1089537256346,3.75,4.64,-1.9,1.37,-54.21
"297",2003-10-24,"2003","10",24,0.4,0,0.4,0,25.3,11.57,10.1195543922876,1.96,2.56,-0.3,0.8,-20.56
"298",2003-10-25,"2003","10",25,0,0,0,0,25.07,11.57,18.4417723178864,3.65,4.32,-2.15,2.5,-40.7
"299",2003-10-26,"2003","10",26,0,0,0,0,23.8,11.4,13.290260658563,2.42,3.24,-1.57,1.54,-45.55
"300",2003-10-27,"2003","10",27,1.48,0,1.48,0,24.33,11.23,10.462198545379,1.59,2.15,-0.26,0.15,-60.02
"301",2003-10-28,"2003","10",28,0.1,0,0.1,0,24.6,11.13,7.92114632582602,6.61,8.1,0.28,1.5,10.57
"302",2003-10-29,"2003","10",29,0,0,0,0,24.73,10.8,18.1104480173222,8.76,10.73,-5.8,6.24,-42.91
"303",2003-10-30,"2003","10",30,0,0,0,0,24.63,10.57,18.2057315976996,6.01,7.69,-1.67,3.44,-25.89
"304",2003-10-31,"2003","10",31,0,0,0,0,24.67,10.1,17.9816347122192,4.23,5.46,-0.53,1.88,-15.74
"305",2003-11-01,"2003","11",1,0,0,0,0,27.35,9.5,12.627850218676,3.29,4.29,0.83,-0.43,117.39
"306",2003-11-02,"2003","11",2,0,0,0,0,27.6,10.03,17.3670724366841,4.62,5.77,-2.41,1.95,-51.02
"307",2003-11-03,"2003","11",3,0,0,0,0,26.87,10.1,17.0137598427178,4.1,5.02,-2.26,2.33,-44.13
"308",2003-11-04,"2003","11",4,0,0,0,0,26.17,9.53,16.6900905298749,2.78,3.57,-0.74,0.38,-62.82
"309",2003-11-05,"2003","11",5,0,0,0,0,26.23,9.33,16.3169869976094,2.74,3.56,-1.29,1.8,-35.63
"310",2003-11-06,"2003","11",6,0,0,0,0,26.13,9.5,15.9838467592968,2.82,3.54,-1.48,1.83,-38.96
"311",2003-11-07,"2003","11",7,0.48,0,0.48,0,26.27,9.5,15.7731018041375,2.87,3.64,-1.77,1.85,-43.73
"312",2003-11-08,"2003","11",8,0,0,0,0,25.8,9.4,14.1890669719627,3.58,4.3,-2.86,1.88,-56.68
"313",2003-11-09,"2003","11",9,0.4,0,0.4,0,25.77,9.23,14.9399931468661,3.92,4.7,-2.83,2.4,-49.7
"314",2003-11-10,"2003","11",10,2.98,0,2.98,0,26.67,8.8,1.87575939538896,2.85,3.48,1.15,-0.47,112.23
"315",2003-11-11,"2003","11",11,0.08,0,0.08,0,26.77,8.6,12.5075800356441,5.29,6.42,-3.22,2.2,-55.66
"316",2003-11-12,"2003","11",12,0,0,0,0,27.2,8.73,8.47674415061611,4.56,5.53,2.25,-1.1,116.05
"317",2003-11-13,"2003","11",13,0.52,0,0.52,0,27.33,8.87,9.02810072032881,2.63,3.33,0.7,0.18,75.58
"318",2003-11-14,"2003","11",14,8.29,0,8.29,0,27.2,9.03,1.95711599516619,5.24,6.42,1.95,-1.54,128.3
"319",2003-11-15,"2003","11",15,7.16,0,7.16,0,27.5,9.23,2.59424410881013,5.3,6.44,2.77,-0.83,106.68
"320",2003-11-16,"2003","11",16,9.31,0,9.31,0,27.8,9.3,4.44793229771098,8.62,10.52,5.35,-5.73,136.96
"321",2003-11-17,"2003","11",17,16.65,0,16.65,0,28,9.4,1.10977236201002,4.81,6.1,0.46,0.44,46.27
"322",2003-11-18,"2003","11",18,24.65,0.9,25.55,0,28.3,9.47,1.69047699611079,7.95,9.88,2.42,-1.74,125.72
"323",2003-11-19,"2003","11",19,0.08,0.05,0.12,0,28,9.73,9.50629790999445,3.5,4.63,0.06,-0.07,139.4
"324",2003-11-20,"2003","11",20,1.32,0.74,2.06,0,27.03,8.6,9.914096867818,3.89,5.18,-2,2.55,-38.11
"325",2003-11-21,"2003","11",21,0,0.06,0.06,0,27.07,8.17,10.0834187412386,5.78,7.2,-3.42,4.28,-38.63
"326",2003-11-22,"2003","11",22,2.21,0,2.21,0,27.63,7.7,4.91893134897177,4.44,5.95,2.43,-0.12,92.83
"327",2003-11-23,"2003","11",23,5.68,0,5.68,0,26.87,7.7,0.992948223976787,9.56,11.77,8.43,-3.56,112.89
"328",2003-11-24,"2003","11",24,4.47,0,4.47,0,26.73,7.93,7.71923069880002,6.28,7.89,-2.5,2.7,-42.8
"329",2003-11-25,"2003","11",25,0.05,0,0.05,0,26.87,8.17,9.41379745496227,7.19,8.91,4.54,-2.18,115.65
"330",2003-11-26,"2003","11",26,0.44,0,0.44,0,27.47,8.1,9.77706982901427,3.16,4.08,1.8,-1.06,120.49
"331",2003-11-27,"2003","11",27,21.73,0,21.73,0,28.13,8.47,1.72998105215186,7.81,9.54,6.52,-3.47,118.02
"332",2003-11-28,"2003","11",28,13.44,0,13.44,0,26.57,8.67,0.675012379923933,12.36,15.2,10.2,-5.31,117.5
"333",2003-11-29,"2003","11",29,0,0,0,0,28.87,8.73,9.24125328101218,6.92,8.37,-4.35,2.98,-55.59
"334",2003-11-30,"2003","11",30,0,0,0,0,28.2,8.5,10.0628829227068,4.8,5.81,-2.98,3.26,-42.43
"335",2003-12-01,"2003","12",1,1.46,0,1.46,0,27.73,8.07,8.30573577656172,2.9,3.8,-1.52,1.76,-40.82
"336",2003-12-02,"2003","12",2,11.18,0,11.18,0,26.6,8.1,2.29372100786274,7.64,9.45,5.72,-4.15,125.96
"337",2003-12-03,"2003","12",3,1.18,0,1.18,0,27.3,8.57,9.60986358254136,4.74,6.02,-3.19,2.22,-55.16
"338",2003-12-04,"2003","12",4,18.15,0,18.15,0,26.93,8.33,0.965868713818197,7.14,8.96,5.94,-3.46,120.22
"339",2003-12-05,"2003","12",5,17.31,0,17.31,0,26.25,8.25,1.61351119118011,12.72,15.66,10.27,-7.02,124.35
"340",2003-12-06,"2003","12",6,6.32,0,6.32,0,27.7,8.53,2.6393255465701,8.96,11.1,4.99,-4.8,133.89
"341",2003-12-07,"2003","12",7,4.53,0,4.53,0,27.37,8.57,5.50270601841792,5.54,6.72,2.73,-1.31,115.63
"342",2003-12-08,"2003","12",8,1.01,0,1.01,0,26.8,8.03,6.48914282849142,2.38,3.1,0.63,0.49,52.13
"343",2003-12-09,"2003","12",9,1.38,0,1.38,0,27.03,7.77,3.33212385726602,4.02,5,2,1.64,50.65
"344",2003-12-10,"2003","12",10,1.06,0,1.06,0,27,7.33,3.01536116967495,1.98,2.74,-0.66,0.64,-45.88
"345",2003-12-11,"2003","12",11,5.95,0,5.95,0,26.23,7.4,2.05481674023501,4.5,5.64,3.3,-1.76,118.07
"346",2003-12-12,"2003","12",12,5.85,0,5.85,0,27.23,7.73,8.43655182511162,6.84,8.44,4.07,-4.13,135.42
"347",2003-12-13,"2003","12",13,11.72,0,11.72,0,28.13,8.23,4.20208626768734,8.31,10.07,6.88,-3.38,116.16
"348",2003-12-14,"2003","12",14,1.35,0,1.35,0,27.47,7.97,4.92550812966711,8.89,11.06,4.8,-6.98,145.48
"349",2003-12-15,"2003","12",15,32.21,0,32.21,0,28.03,8.07,1.59885636212554,7.24,8.75,5.64,-3.06,118.48
"350",2003-12-16,"2003","12",16,19.45,0,19.45,0,27.4,8.3,0.281408092693279,11.85,14.64,8.57,-4.8,119.25
"351",2003-12-17,"2003","12",17,0.05,0,0.05,0,26.43,7.7,6.3982114440822,5.07,6.4,3.3,-1.45,113.72
"352",2003-12-18,"2003","12",18,0,0,0,0,26.7,7.63,6.88807075884174,2,2.58,1.38,0.01,89.58
"353",2003-12-19,"2003","12",19,5.71,0,5.71,0,26.93,7.43,0.889881693589406,2.6,3.45,1.16,-1.12,133.99
"354",2003-12-20,"2003","12",20,1.89,0,1.89,0,27.03,8,3.86085765924197,6.47,7.77,4.44,-3.75,130.18
"355",2003-12-21,"2003","12",21,0.03,0,0.03,0,27.37,8.07,6.55715065390964,4.77,5.82,3.44,-2.65,127.61
"356",2003-12-22,"2003","12",22,0.2,0,0.2,0,28.2,8.45,7.6294240301879,4.96,6.08,3.66,-2.17,120.66
"357",2003-12-23,"2003","12",23,12.18,0,12.18,0,28.45,8.3,0.284417354685115,7.58,9.25,5.06,-4.85,133.79
"358",2003-12-24,"2003","12",24,5.35,0,5.35,0,28.95,8.25,1.95652691470435,10.24,12.63,7.64,-5.88,127.58
"359",2003-12-25,"2003","12",25,2.35,0,2.35,0,27.53,7.7,5.25737812961783,5.07,6.5,0.9,-1.07,139.93
"360",2003-12-26,"2003","12",26,6.64,0.85,7.49,0,27.73,7.7,4.23429045711423,5.54,6.77,-0.16,0.36,-23.96
"361",2003-12-27,"2003","12",27,4.26,0.55,4.81,0,27.67,7.4,2.29467413228328,11.8,14.38,9.39,-6.05,122.79
"362",2003-12-28,"2003","12",28,0.25,0.06,0.31,0,28.73,7.6,7.39299225791627,4.64,5.91,-1.92,2.1,-42.44
"363",2003-12-29,"2003","12",29,0,0.25,0.25,0,28.37,7.4,8.55548253639665,6.03,7.56,-3.42,4.59,-36.69
"364",2003-12-30,"2003","12",30,1.91,6.55,8.46,0,27.87,6.9,0.587688866934639,6.08,7.64,3.93,-1.26,107.78
"365",2003-12-31,"2003","12",31,5.47,1.27,6.75,0,28.43,7,2.36431092066871,8.49,10.65,7.26,-2.82,111.23
"366",2004-01-01,"2004","1",1,0.12,1,1.12,0,29.5,7.6,7.26326505635914,NA,NA,NA,NA,NA
"367",2004-01-02,"2004","1",2,0,3.3,3.3,1,28.07,6.73,3.81813912318709,NA,NA,NA,NA,NA
"368",2004-01-03,"2004","1",3,0,0.44,0.44,1,27.53,5.83,5.58067675158971,NA,NA,NA,NA,NA
"369",2004-01-04,"2004","1",4,0,0.62,0.62,1,27.43,5.57,9.02900979295373,NA,NA,NA,NA,NA
"370",2004-01-05,"2004","1",5,0,7.99,7.99,1,27.47,5.63,7.3744434700311,NA,NA,NA,NA,NA
"371",2004-01-06,"2004","1",6,9.53,10.31,19.84,1,28.6,6.15,1.57475567124687,NA,NA,NA,NA,NA
"372",2004-01-07,"2004","1",7,16.65,0,16.65,1,28.8,6.5,1.58659229886375,NA,NA,NA,NA,NA
"373",2004-01-08,"2004","1",8,5.73,0,5.73,1,27.37,7,3.17662058653937,NA,NA,NA,NA,NA
"374",2004-01-09,"2004","1",9,4.94,0,4.94,1,26.83,6.97,1.14299637102583,NA,NA,NA,NA,NA
"375",2004-01-10,"2004","1",10,3.14,0,3.14,1,27.83,7.9,3.71054952857048,NA,NA,NA,NA,NA
"376",2004-01-11,"2004","1",11,6.74,0,6.74,1,27.47,7.87,1.70305269999498,NA,NA,NA,NA,NA
"377",2004-01-12,"2004","1",12,7.03,0,7.03,1,27.5,7.63,1.49991261338524,NA,NA,NA,NA,NA
"378",2004-01-13,"2004","1",13,14.45,0,14.45,1,27.73,7.87,0.86714292593359,NA,NA,NA,NA,NA
"379",2004-01-14,"2004","1",14,4.04,0,4.04,1,27.63,7.8,3.63280539949891,NA,NA,NA,NA,NA
"380",2004-01-15,"2004","1",15,0.32,0,0.32,1,27.2,7.77,10.2858611609855,NA,NA,NA,NA,NA
"381",2004-01-16,"2004","1",16,0.58,0,0.58,1,22.3,7.5,4.56583073711771,NA,NA,NA,NA,NA
"382",2004-01-17,"2004","1",17,4.32,0,4.32,1,24.57,7.07,2.71573797474539,NA,NA,NA,NA,NA
"383",2004-01-18,"2004","1",18,5.41,0,5.41,1,26.93,7.4,2.21745766279729,NA,NA,NA,NA,NA
"384",2004-01-19,"2004","1",19,0.4,0,0.4,1,26.03,7.6,5.07365274861809,NA,NA,NA,NA,NA
"385",2004-01-20,"2004","1",20,0.65,0,0.65,1,26.13,7.57,3.57040247858038,1.4,1.85,-1.17,0.06,-87.06
"386",2004-01-21,"2004","1",21,2.72,0,2.72,1,26.53,7.6,3.09280386250319,2.8,3.35,1.96,-0.81,112.45
"387",2004-01-22,"2004","1",22,6.95,0,6.95,1,27.3,7.57,0.838692442596895,5.35,6.4,4.19,-2.54,121.22
"388",2004-01-23,"2004","1",23,6.73,0.31,7.04,1,27.47,7.47,3.44363127067804,3.1,3.74,2.01,0.53,75.23
"389",2004-01-24,"2004","1",24,0.11,0,0.11,1,28.4,7.23,9.91477300164275,7.72,9.36,-5.84,4.42,-52.88
"390",2004-01-25,"2004","1",25,1.3,0,1.3,1,28.07,6.93,6.54492262130632,5.96,7.43,-3.99,3.6,-47.94
"391",2004-01-26,"2004","1",26,1.95,0,1.95,1,27.5,7.03,3.97907237739939,6.94,8.34,6,-1.55,104.48
"392",2004-01-27,"2004","1",27,7.88,0,7.88,1,27.63,7.1,2.67671612914031,4.02,4.94,-0.13,2.65,-2.81
"393",2004-01-28,"2004","1",28,9.14,1.25,10.39,1,27.67,7.33,6.51829550465988,6.82,8.29,5.24,-2.05,111.37
"394",2004-01-29,"2004","1",29,20.94,2.75,23.69,1,27.9,7.37,0.99052822527624,4.61,5.72,3.94,-1.18,106.67
"395",2004-01-30,"2004","1",30,3.65,0.38,4.03,1,27.37,6.87,11.7106807106089,6.96,8.52,-2.63,3.17,-39.68
"396",2004-01-31,"2004","1",31,10.9,0.6,11.5,1,27.4,6.63,3.57309648386763,5.16,6.28,1.81,-0.06,91.9
"397",2004-02-01,"2004","2",1,0.95,0,0.95,1,27.23,6.63,8.79078432894129,3.4,4.38,0.35,0.49,35.54
"398",2004-02-02,"2004","2",2,3.95,0,3.95,1,27.33,6.73,2.12301215804661,3.81,4.96,1.6,-0.2,97.13
"399",2004-02-03,"2004","2",3,3.29,0,3.29,1,27.43,6.83,6.15882396199996,3.37,4.28,2.3,-1.25,118.52
"400",2004-02-04,"2004","2",4,0.05,0,0.05,1,27.4,7.1,15.5438937989892,5.77,6.92,-1.77,2.21,-38.69
"401",2004-02-05,"2004","2",5,9.47,0,9.47,1,27.33,7.13,1.65822422582035,6.2,7.48,4.74,-3.29,124.76
"402",2004-02-06,"2004","2",6,11.22,0,11.22,1,27.67,7.43,9.45712890527236,9.85,12.06,8.09,-4.36,118.32
"403",2004-02-07,"2004","2",7,0.17,0,0.17,1,28,7.6,14.7645461796466,5.96,7.27,-3.33,1.9,-60.29
"404",2004-02-08,"2004","2",8,0,0,0,1,27.4,7,12.1430045356851,3.46,4.3,-2.58,1.58,-58.52
"405",2004-02-09,"2004","2",9,0,0,0,1,27.67,7.03,7.44385380933159,1.86,2.37,-0.3,0.69,-23.5
"406",2004-02-10,"2004","2",10,0,0,0,1,27,6.83,14.4084333018253,3.01,3.63,-0.58,1.33,-23.56
"407",2004-02-11,"2004","2",11,0,0,0,1,26.73,6.53,15.8199698516121,3.24,3.93,-2.48,1.49,-59
"408",2004-02-12,"2004","2",12,0,0,0,1,26.7,6.4,15.5833921807957,1.42,2.08,-0.47,0.16,-71.2
"409",2004-02-13,"2004","2",13,6.3,0,6.3,1,26.6,6.3,8.29372854723465,2.28,3.1,0.3,-0.83,160.13
"410",2004-02-14,"2004","2",14,3.1,0,3.1,1,26.3,6.77,7.80179460303902,4.7,5.77,3.48,-2.11,121.23
"411",2004-02-15,"2004","2",15,3.51,0,3.51,1,26.87,7.27,5.85265789324501,5.25,6.38,4.61,-0.26,93.23
"412",2004-02-16,"2004","2",16,12.57,0,12.57,1,27.4,7.7,3.98171039302098,8,9.8,6.26,-3.83,121.46
"413",2004-02-17,"2004","2",17,10.78,0,10.78,1,28.07,8.17,13.6633558770283,7.19,8.96,5.04,-4.18,129.67
"414",2004-02-18,"2004","2",18,0.4,0,0.4,1,27.93,8.27,13.4779976077593,4.22,5.18,0.32,-0.49,146.85
"415",2004-02-19,"2004","2",19,0.12,0,0.12,1,27.6,8.3,15.1853125101609,1.61,2.09,0.45,-0.3,123.69
"416",2004-02-20,"2004","2",20,0,0,0,1,27.53,7.87,15.6691261473751,2.38,2.91,-0.77,1.22,-32.26
"417",2004-02-21,"2004","2",21,0,0,0,1,27.7,8.03,16.4361481344545,2.63,3.53,-1.59,1.28,-51.16
"418",2004-02-22,"2004","2",22,0.44,0,0.44,1,27,7.67,15.0920772445548,1.6,2.34,-0.8,0.29,-70.07
"419",2004-02-23,"2004","2",23,0.78,0,0.78,1,27.27,7.77,18.8312220772626,3.57,4.37,1.21,-1.31,137.27
"420",2004-02-24,"2004","2",24,5.55,0,5.55,1,27.63,7.77,7.89249185189175,3.92,5.02,2.96,-1.46,116.25
"421",2004-02-25,"2004","2",25,6.81,0,6.81,1,28.23,7.73,3.15887408405931,6.94,8.64,4.32,-2.76,122.57
"422",2004-02-26,"2004","2",26,3.5,0,3.5,1,27.6,7.63,16.0674690580744,3.94,4.73,-2.41,1.4,-59.85
"423",2004-02-27,"2004","2",27,1.05,0,1.05,1,26.6,7.73,10.8067187761006,2.2,2.71,-1.11,0.52,-64.9
